Pays,Sté,Client,Badge,SO Gare Entrée,Gare dentrée,Voie Entrée,Heure dEntrée,Date entrée,SO Gare Sortie,Gare de Sortie,Voie Sortie,Heure de Sortie,Date
250,6,9817208,10003,00,000,00,0,0,06,012,08,135212,20150518
250,6,9817208,10003,00,000,00,0,0,06,019,25,140240,20150518
250,6,9826374,10007,00,000,00,0,0,06,010,21,165331,20150518
250,6,9801533,10002,06,049,01,20150518,165800,06,008,24,170207,20150518
250,6,9806557,10004,00,000,00,0,0,06,010,35,172810,20150518
250,6,9817208,10003,00,000,00,0,0,06,012,49,172356,20150518
250,6,9817208,10003,00,000,00,0,0,06,020,31,171312,20150518
250,6,9826374,10007,06,049,01,20150518,165900,06,007,57,170843,20150518
250,6,9817208,10003,06,009,18,20150518,174300,06,004,53,181834,20150518
250,6,9828047,10001,06,009,17,20150518,182800,06,002,44,191539,20150518
250,6,9828948,1,06,009,18,20150518,192100,06,042,27,195004,20150518
250,6,9828948,1,00,000,00,0,0,06,031,09,201133,20150518
250,6,9802432,10003,06,009,18,20150518,202800,06,007,57,203453,20150518
250,6,9826374,10007,00,000,00,0,0,06,010,11,70022,20150519
250,6,9810013,10003,00,000,00,0,0,06,012,49,72806,20150519
250,6,9800176,10002,00,000,00,0,0,06,014,35,75749,20150519
250,6,9810013,10003,00,000,00,0,0,06,019,14,71733,20150519
250,6,9828948,1,00,000,00,0,0,06,031,29,72047,20150519
250,6,9817208,10003,06,004,11,20150519,70900,06,009,46,75457,20150519
250,6,9826374,10007,06,007,13,20150519,64300,06,049,23,65344,20150519
250,6,9801533,10002,06,008,11,20150519,65200,06,049,23,65527,20150519
250,6,9828962,1,00,000,00,0,0,06,012,15,85800,20150519
250,6,9800176,10002,00,000,00,0,0,06,014,15,82242,20150519
250,6,9805302,10003,06,009,18,20150518,191700,06,009,46,80819,20150519
250,6,9828948,1,06,042,13,20150519,74300,06,009,45,81306,20150519
250,6,9802432,10003,06,007,13,20150519,82100,06,009,45,82908,20150519
250,6,9828047,10001,06,002,12,20150519,74400,06,009,46,83213,20150519
250,6,9806557,10004,00,000,00,0,0,06,010,15,95137,20150519
250,6,9817208,10003,00,000,00,0,0,06,010,35,113815,20150519
250,6,9828962,1,00,000,00,0,0,06,012,47,113132,20150519
250,6,9810013,10003,00,000,00,0,0,06,010,23,125926,20150519
250,6,9817208,10003,06,049,01,20150519,122600,06,004,51,130037,20150519
250,6,9817208,10003,06,004,12,20150519,140600,06,002,51,142031,20150519
250,6,9826374,10007,00,000,00,0,0,06,010,21,165913,20150519
250,6,9810013,10003,00,000,00,0,0,06,010,14,174101,20150519
250,6,9817208,10003,06,002,04,20150519,171600,06,004,51,173139,20150519
250,6,9826374,10007,06,049,01,20150519,170400,06,007,57,171409,20150519
250,6,9801533,10002,06,049,01,20150519,170400,06,008,24,170725,20150519
250,6,9806557,10004,00,000,00,0,0,06,010,35,183546,20150519
250,6,9810013,10003,00,000,00,0,0,06,012,08,180918,20150519
250,6,9810013,10003,00,000,00,0,0,06,019,21,182051,20150519
250,6,9828948,1,06,009,18,20150519,183000,06,042,27,185920,20150519
250,6,9828948,1,00,000,00,0,0,06,031,09,192112,20150519
250,6,9802432,10003,06,009,18,20150519,202700,06,007,57,204456,20150519
250,6,9826374,10007,00,000,00,0,0,06,010,13,65921,20150520
250,6,9806557,10004,00,000,00,0,0,06,010,11,75624,20150520
250,6,9810013,10003,00,000,00,0,0,06,012,48,72731,20150520
250,6,9810013,10003,00,000,00,0,0,06,019,14,71654,20150520
250,6,9828948,1,00,000,00,0,0,06,031,29,72516,20150520
250,6,9828948,1,06,042,12,20150520,74900,06,006,54,80248,20150520
250,6,9817208,10003,06,004,12,20150520,71300,06,009,45,74823,20150520
250,6,9826374,10007,06,007,13,20150520,64400,06,049,23,65357,20150520
250,6,9805302,10003,06,009,18,20150519,193000,06,009,46,80714,20150520
250,6,9802432,10003,06,007,13,20150520,82500,06,009,45,83219,20150520
250,6,9802432,10003,00,000,00,0,0,06,035,22,105733,20150520
250,6,9802432,10003,06,009,18,20150520,95700,06,036,34,105116,20150520
250,6,9817208,10003,00,000,00,0,0,06,010,21,121334,20150520
250,6,9802432,10003,00,000,00,0,0,06,035,02,124033,20150520
250,6,9802432,10003,00,000,00,0,0,06,034,25,133602,20150520
250,6,9817208,10003,06,049,01,20150520,123900,06,002,52,135320,20150520
250,6,9800176,10002,00,000,00,0,0,06,012,08,140604,20150520
250,6,9800176,10002,00,000,00,0,0,06,019,25,141626,20150520
250,6,9802432,10003,00,000,00,0,0,06,034,18,150112,20150520
250,6,9817208,10003,00,000,00,0,0,06,033,26,154439,20150520
250,6,9817208,10003,06,002,01,20150520,152700,06,036,34,153732,20150520
250,6,9826374,10007,00,000,00,0,0,06,010,21,165252,20150520
250,6,9800176,10002,00,000,00,0,0,06,020,29,165934,20150520
250,6,9803248,10003,00,000,00,0,0,06,020,29,170016,20150520
250,6,9803248,10003,00,000,00,0,0,06,027,28,164802,20150520
250,6,9802432,10003,00,000,00,0,0,06,035,02,162858,20150520
250,6,9806557,10004,00,000,00,0,0,06,010,35,173353,20150520
250,6,9800176,10002,00,000,00,0,0,06,012,50,171014,20150520
250,6,9803248,10003,00,000,00,0,0,06,012,49,171118,20150520
250,6,9810013,10003,00,000,00,0,0,06,012,08,174819,20150520
250,6,9810013,10003,00,000,00,0,0,06,019,22,180029,20150520
250,6,9828948,1,00,000,00,0,0,06,031,09,174618,20150520
250,6,9826374,10007,06,049,01,20150520,165800,06,007,56,170744,20150520
250,6,9802432,10003,06,036,18,20150520,163500,06,007,57,172442,20150520
250,6,9828948,1,06,006,11,20150520,170000,06,042,27,171407,20150520
250,6,9817208,10003,00,000,00,0,0,06,034,14,181913,20150520
250,6,9817208,10003,06,036,12,20150520,182700,06,004,51,184958,20150520
250,6,9828047,10001,06,009,18,20150520,182700,06,002,43,191452,20150520
250,6,9800176,10002,00,000,00,0,0,06,012,08,215220,20150520
250,6,9800176,10002,00,000,00,0,0,06,012,50,223709,20150520
250,6,9826374,10007,00,000,00,0,0,06,010,11,65914,20150521
250,6,9810013,10003,00,000,00,0,0,06,012,50,73122,20150521
250,6,9810013,10003,00,000,00,0,0,06,019,13,71951,20150521
250,6,9828948,1,00,000,00,0,0,06,031,30,70555,20150521
250,6,9817208,10003,06,004,11,20150521,71200,06,009,45,75559,20150521
250,6,9828948,1,06,042,13,20150521,72900,06,009,46,75756,20150521
250,6,9801533,10002,06,008,11,20150521,64700,06,049,23,65003,20150521
250,6,9826374,10007,06,007,13,20150521,64300,06,049,23,65336,20150521
250,6,9806557,10004,00,000,00,0,0,06,010,15,81039,20150521
250,6,9802432,10003,00,000,00,0,0,06,010,14,83219,20150521
250,6,9828047,10001,06,002,12,20150521,71700,06,009,45,80509,20150521
250,6,9802432,10003,06,007,12,20150521,80200,06,049,23,81022,20150521
250,6,9817208,10003,00,000,00,0,0,06,010,23,130327,20150521
250,6,9800176,10002,00,000,00,0,0,06,019,25,155621,20150521
250,6,9828948,1,00,000,00,0,0,06,019,25,155921,20150521
250,6,9826374,10007,00,000,00,0,0,06,010,21,165514,20150521
250,6,9801533,10002,06,049,01,20150521,165900,06,008,24,170254,20150521
250,6,9806557,10004,00,000,00,0,0,06,010,35,175130,20150521
250,6,9810013,10003,00,000,00,0,0,06,012,08,180048,20150521
250,6,9826374,10007,06,049,02,20150521,170600,06,007,57,171634,20150521
250,6,9817208,10003,00,000,00,0,0,06,010,11,182740,20150521
250,6,9800176,10002,00,000,00,0,0,06,012,50,190234,20150521
250,6,9828948,1,00,000,00,0,0,06,012,49,190435,20150521
250,6,9810013,10003,00,000,00,0,0,06,019,22,181205,20150521
250,6,9828948,1,00,000,00,0,0,06,019,13,185233,20150521
250,6,9800176,10002,00,000,00,0,0,06,020,31,185102,20150521
250,6,9828047,10001,06,009,17,20150521,183500,06,002,43,192328,20150521
250,6,9802432,10003,06,009,17,20150521,215500,06,007,57,221111,20150521
250,6,9817208,10003,06,009,18,20150522,900,06,004,51,4129,20150522
250,6,9801533,10002,00,000,00,0,0,06,010,11,70121,20150522
250,6,9810013,10003,00,000,00,0,0,06,012,50,73352,20150522
250,6,9810013,10003,00,000,00,0,0,06,019,14,72304,20150522
250,6,9805302,10003,06,009,17,20150521,194000,06,002,43,75213,20150522
250,6,9828047,10001,06,002,12,20150522,71400,06,009,45,80239,20150522
250,6,9801533,10002,06,008,11,20150522,65200,06,049,23,65456,20150522
250,6,9806557,10004,00,000,00,0,0,06,010,15,80759,20150522
250,6,9800176,10002,00,000,00,0,0,06,014,35,90101,20150522
250,6,9817208,10003,06,004,11,20150522,73100,06,009,67,80620,20150522
250,6,9802432,10003,06,007,13,20150522,82000,06,009,45,82820,20150522
250,6,9800176,10002,00,000,00,0,0,06,014,14,91607,20150522
250,6,9802432,10003,06,009,18,20150522,95400,06,036,56,104641,20150522
250,6,9805302,10003,00,000,00,0,0,06,001,20,111620,20150522
250,6,9802432,10003,00,000,00,0,0,06,035,22,113258,20150522
250,6,9802432,10003,00,000,00,0,0,06,034,21,120924,20150522
250,6,9826374,10007,06,006,12,20150522,123100,06,042,27,124800,20150522
250,6,9800176,10002,00,000,00,0,0,06,012,08,152336,20150522
250,6,9802432,10003,00,000,00,0,0,06,034,18,151127,20150522
250,6,9802432,10003,00,000,00,0,0,06,035,02,153604,20150522
250,6,9801533,10002,00,000,00,0,0,06,010,21,165354,20150522
250,6,9800176,10002,00,000,00,0,0,06,013,40,162351,20150522
250,6,9828948,1,06,009,18,20150522,153400,06,002,43,162103,20150522
250,6,9826374,10007,06,042,11,20150522,162300,06,006,25,164016,20150522
250,6,9801533,10002,06,049,02,20150522,165800,06,008,24,170136,20150522
250,6,9802432,10003,06,036,17,20150522,154200,06,009,45,163559,20150522
250,6,9806557,10004,00,000,00,0,0,06,010,21,173940,20150522
250,6,9810013,10003,00,000,00,0,0,06,012,08,172556,20150522
250,6,9800176,10002,00,000,00,0,0,06,014,15,173913,20150522
250,6,9810013,10003,00,000,00,0,0,06,019,22,173705,20150522
250,6,9817208,10003,06,009,18,20150522,172400,06,004,53,175945,20150522
250,6,9826374,10007,06,007,13,20150522,174800,06,008,53,175613,20150522
250,6,9828047,10001,06,009,18,20150522,175300,06,002,43,184129,20150522
250,6,9828962,1,06,009,18,20150522,180900,06,002,44,185712,20150522
250,6,9802432,10003,00,000,00,0,0,06,010,35,192720,20150522
250,6,9828948,1,00,000,00,0,0,06,033,34,192147,20150522
250,6,9828948,1,06,002,12,20150522,190200,06,036,56,191357,20150522
250,6,9827296,10002,00,000,00,0,0,06,012,08,202634,20150522
250,6,9802432,10003,06,049,01,20150522,195800,06,007,57,200538,20150522
250,6,9827296,10002,00,000,00,0,0,06,012,49,212215,20150522
250,6,9817208,10003,06,004,12,20150522,220700,06,002,44,222125,20150522
250,6,9826374,10007,06,049,02,20150522,225300,06,007,56,230322,20150522
250,6,9817208,10003,06,002,12,20150522,232600,06,004,51,234000,20150522
250,6,9805302,10003,00,000,00,0,0,06,001,24,1249,20150523
250,6,9805302,10003,06,009,00,0,0,06,002,58,231632,20150522
250,6,9828948,1,00,000,00,0,0,06,032,33,111239,20150523
250,6,9828948,1,00,000,00,0,0,06,032,03,114300,20150523
250,6,9805302,10003,00,000,00,0,0,06,001,11,152222,20150523
250,6,9805302,10003,00,000,00,0,0,06,001,23,160336,20150523
250,6,9828948,1,00,000,00,0,0,06,031,30,183356,20150523
250,6,9802432,10003,06,007,13,20150523,191100,06,049,23,191955,20150523
250,6,9828948,1,00,000,00,0,0,06,031,10,220713,20150523
250,6,9802432,10003,06,049,02,20150524,20300,06,007,57,21044,20150524
250,6,9828948,1,00,000,00,0,0,06,032,03,132231,20150524
250,6,9802432,10003,06,007,13,20150524,143900,06,009,45,144719,20150524
250,6,9827296,10002,00,000,00,0,0,06,012,08,170848,20150524
250,6,9827296,10002,00,000,00,0,0,06,012,50,182010,20150524
250,6,9827296,10002,00,000,00,0,0,06,019,11,180927,20150524
250,6,9802432,10003,06,009,14,20150524,190000,06,007,57,191700,20150524
250,6,9828948,1,00,000,00,0,0,06,032,33,91004,20150525
250,6,9828948,1,00,000,00,0,0,06,032,03,92924,20150525
250,6,9802432,10003,06,007,13,20150525,114500,06,008,24,115250,20150525
250,6,9805302,10003,00,000,00,0,0,06,001,20,141921,20150525
250,6,9805302,10003,06,009,00,0,0,06,002,44,133706,20150525
250,6,9827296,10002,00,000,00,0,0,06,012,19,163901,20150525
250,6,9802432,10003,06,008,12,20150525,162000,06,007,57,162728,20150525
250,6,9827296,10002,00,000,00,0,0,06,012,48,175141,20150525
250,6,9827296,10002,00,000,00,0,0,06,019,11,172948,20150525
250,6,9817208,10003,06,004,12,20150525,180000,06,002,43,181452,20150525
250,6,9817208,10003,06,002,04,20150525,192600,06,004,52,193939,20150525
250,6,9828952,1,00,000,00,0,0,06,001,24,1428,20150526
250,6,9826374,10007,00,000,00,0,0,06,010,11,65953,20150526
250,6,9827296,10002,00,000,00,0,0,06,012,08,72042,20150526
250,6,9828948,1,00,000,00,0,0,06,031,30,70242,20150526
250,6,9817208,10003,06,004,12,20150526,70900,06,009,67,74345,20150526
250,6,9828948,1,06,042,12,20150526,72500,06,009,67,75411,20150526
250,6,9826374,10007,06,007,13,20150526,64300,06,049,23,65319,20150526
250,6,9801533,10002,06,008,11,20150526,65100,06,049,23,65426,20150526
250,6,9828952,1,00,000,00,0,0,06,001,10,84043,20150526
250,6,9806557,10004,00,000,00,0,0,06,010,15,80939,20150526
250,6,9827296,10002,00,000,00,0,0,06,012,48,82648,20150526
250,6,9828047,10001,06,002,12,20150526,73500,06,009,46,82315,20150526
250,6,9828962,1,06,002,11,20150526,74800,06,009,45,83634,20150526
250,6,9802432,10003,06,007,13,20150526,82900,06,009,45,83750,20150526
250,6,9828952,1,00,000,00,0,0,06,054,24,90735,20150526
250,6,9805302,10003,06,036,00,0,0,06,009,45,81151,20150526
250,6,9817208,10003,00,000,00,0,0,06,012,08,134839,20150526
250,6,9817208,10003,00,000,00,0,0,06,020,18,135840,20150526
250,6,9817208,10003,00,000,00,0,0,06,025,13,140957,20150526
250,6,9802432,10003,00,000,00,0,0,06,010,35,155119,20150526
250,6,9817208,10003,00,000,00,0,0,06,021,36,153705,20150526
250,6,9817208,10003,00,000,00,0,0,06,025,25,152517,20150526
250,6,9828952,1,06,056,01,20150526,150700,06,063,23,153803,20150526
250,6,9826374,10007,00,000,00,0,0,06,010,21,165028,20150526
250,6,9817208,10003,00,000,00,0,0,06,012,48,170202,20150526
250,6,9817208,10003,00,000,00,0,0,06,020,29,165136,20150526
250,6,9826374,10007,06,049,01,20150526,165400,06,007,51,170443,20150526
250,6,9801533,10002,06,049,01,20150526,162600,06,008,24,162929,20150526
250,6,9806557,10004,00,000,00,0,0,06,010,23,171109,20150526
250,6,9817208,10003,00,000,00,0,0,06,010,21,172217,20150526
250,6,9828952,1,06,063,12,20150526,172600,06,055,37,175832,20150526
250,6,9828952,1,00,000,00,0,0,06,001,24,181551,20150526
250,6,9817208,10003,06,049,02,20150526,180000,06,004,52,183535,20150526
250,6,9802432,10003,06,049,02,20150526,182900,06,007,57,183759,20150526
250,6,9828047,10001,06,009,17,20150526,182700,06,002,44,191958,20150526
250,6,9828948,1,06,009,14,20150526,192000,06,042,27,194847,20150526
250,6,9828948,1,00,000,00,0,0,06,031,10,200931,20150526
250,6,9826374,10007,00,000,00,0,0,06,010,11,65914,20150527
250,6,9828948,1,00,000,00,0,0,06,031,30,70628,20150527
250,6,9817208,10003,06,004,12,20150527,71200,06,009,67,74710,20150527
250,6,9828948,1,06,042,12,20150527,72900,06,009,45,75756,20150527
250,6,9826374,10007,06,007,13,20150527,64200,06,049,23,65227,20150527
250,6,9806557,10004,00,000,00,0,0,06,010,13,81042,20150527
250,6,9805302,10003,06,009,17,20150526,194600,06,009,45,81639,20150527
250,6,9828952,1,06,038,12,20150527,84800,06,036,35,85233,20150527
250,6,9802432,10003,06,007,13,20150527,82300,06,049,23,83150,20150527
250,6,9802432,10003,06,049,01,20150527,83800,06,002,55,93334,20150527
250,6,9828952,1,06,036,18,20150527,115300,06,009,45,124950,20150527
250,6,9801533,10002,06,008,12,20150527,130000,06,042,52,133056,20150527
250,6,9802432,10003,06,002,01,20150527,93500,06,008,52,143948,20150527
250,6,9802432,10003,06,008,11,20150527,144700,06,009,45,145003,20150527
250,6,9806557,10004,00,000,00,0,0,06,010,35,174329,20150527
250,6,9826374,10007,00,000,00,0,0,06,010,21,174641,20150527
250,6,9827296,10002,00,000,00,0,0,06,012,08,180133,20150527
250,6,9801533,10002,06,042,11,20150527,172600,06,008,24,175633,20150527
250,6,9828952,1,00,000,00,0,0,06,010,21,184552,20150527
250,6,9827296,10002,00,000,00,0,0,06,012,49,185226,20150527
250,6,9828962,1,06,009,17,20150527,181400,06,002,44,190146,20150527
250,6,9802432,10003,06,009,17,20150527,175000,06,006,52,180731,20150527
250,6,9828948,1,00,000,00,0,0,06,031,10,195516,20150527
250,6,9817208,10003,06,009,17,20150527,190100,06,004,52,193402,20150527
250,6,9828948,1,06,009,17,20150527,190400,06,042,27,193335,20150527
250,6,9826374,10007,06,049,02,20150527,203800,06,007,53,204813,20150527
250,6,9828952,1,06,008,11,20150527,234800,06,002,58,3424,20150528
250,6,9826374,10007,00,000,00,0,0,06,010,13,65724,20150528
250,6,9827296,10002,00,000,00,0,0,06,012,08,72059,20150528
250,6,9800176,10002,00,000,00,0,0,06,014,35,73111,20150528
250,6,9800176,10002,00,000,00,0,0,06,014,15,74740,20150528
250,6,9810013,10003,00,000,00,0,0,06,019,13,71008,20150528
250,6,9828948,1,00,000,00,0,0,06,031,30,72122,20150528
250,6,9805302,10003,06,038,11,20150528,63900,06,036,55,64430,20150528
250,6,9801533,10002,06,008,11,20150528,64800,06,049,23,65148,20150528
250,6,9826374,10007,06,007,13,20150528,64100,06,049,23,65205,20150528
250,6,9806557,10004,00,000,00,0,0,06,010,11,81638,20150528
250,6,9810013,10003,00,000,00,0,0,06,012,33,80515,20150528
250,6,9827296,10002,00,000,00,0,0,06,012,47,81156,20150528
250,6,9828948,1,06,042,13,20150528,74400,06,009,46,81307,20150528
250,6,9802432,10003,06,007,13,20150528,83400,06,009,45,84247,20150528
250,6,9817208,10003,06,004,12,20150528,73300,06,049,23,80906,20150528
250,6,9828952,1,06,004,12,20150528,92100,06,002,57,93647,20150528
250,6,9828952,1,06,002,03,20150528,90200,06,004,53,92057,20150528
250,6,9810013,10003,06,009,11,20150528,85800,06,007,53,91012,20150528
250,6,9827296,10002,06,009,17,20150528,90200,06,036,34,100228,20150528
250,6,9827296,10002,00,000,00,0,0,06,031,31,102239,20150528
250,6,9827296,10002,00,000,00,0,0,06,033,38,101047,20150528
250,6,9828952,1,00,000,00,0,0,06,054,25,101414,20150528
250,6,9802432,10003,06,009,17,20150528,95800,06,002,43,104946,20150528
250,6,9802432,10003,06,055,15,20150528,110500,06,063,23,113430,20150528
250,6,9827296,10002,00,000,00,0,0,06,032,03,124111,20150528
250,6,9827296,10002,00,000,00,0,0,06,033,18,125225,20150528
250,6,9802432,10003,06,063,12,20150528,120800,06,055,37,124008,20150528
250,6,9802432,10003,00,000,00,0,0,06,034,21,143203,20150528
250,6,9802432,10003,06,002,09,20150528,125600,06,036,35,130733,20150528
250,6,9802432,10003,00,000,00,0,0,06,031,30,153906,20150528
250,6,9802432,10003,00,000,00,0,0,06,034,14,152811,20150528
250,6,9805302,10003,06,036,17,20150528,145200,06,006,54,153356,20150528
250,6,9827296,10002,06,036,18,20150528,142100,06,009,45,152254,20150528
250,6,9826374,10007,00,000,00,0,0,06,010,21,165032,20150528
250,6,9802432,10003,06,042,13,20150528,160400,06,006,51,161815,20150528
250,6,9826374,10007,06,049,01,20150528,165500,06,007,57,170441,20150528
250,6,9801533,10002,06,049,01,20150528,165500,06,008,24,165842,20150528
250,6,9806557,10004,00,000,00,0,0,06,010,23,171603,20150528
250,6,9817208,10003,06,049,01,20150528,173400,06,004,52,180925,20150528
250,6,9828948,1,06,009,18,20150528,165700,06,036,34,180557,20150528
250,6,9828952,1,00,000,00,0,0,06,001,24,204703,20150528
250,6,9828952,1,00,000,00,0,0,06,054,04,203031,20150528
250,6,9801533,10002,00,000,00,0,0,06,010,11,65903,20150529
250,6,9828948,1,00,000,00,0,0,06,031,30,71407,20150529
250,6,9801533,10002,06,008,11,20150529,64900,06,049,23,65227,20150529
250,6,9806557,10004,00,000,00,0,0,06,010,15,81233,20150529
250,6,9817208,10003,06,004,12,20150529,81300,06,002,51,82758,20150529
250,6,9828948,1,06,042,11,20150529,73600,06,009,46,80515,20150529
250,6,9805302,10003,06,006,12,20150528,183900,06,009,46,80555,20150529
250,6,9828952,1,06,002,04,20150529,73600,06,009,46,83947,20150529
250,6,9802432,10003,00,000,00,0,0,06,034,21,92538,20150529
250,6,9802432,10003,06,007,10,20150529,82700,06,036,56,91700,20150529
250,6,9802432,10003,00,000,00,0,0,06,034,15,105459,20150529
250,6,9802432,10003,00,000,00,0,0,06,032,20,111907,20150529
250,6,9802432,10003,00,000,00,0,0,06,032,10,115614,20150529
250,6,9800176,10002,00,000,00,0,0,06,014,35,123248,20150529
250,6,9802432,10003,06,042,12,20150529,122000,06,009,45,124549,20150529
250,6,9828952,1,00,000,00,0,0,06,012,19,131602,20150529
250,6,9817208,10003,06,002,04,20150529,133300,06,036,52,134632,20150529
250,6,9817208,10003,00,000,00,0,0,06,033,24,145658,20150529
250,6,9801533,10002,00,000,00,0,0,06,010,21,165216,20150529
250,6,9817208,10003,00,000,00,0,0,06,034,15,162356,20150529
